siren,nom_complet,nom_raison_sociale,sigle,nombre_etablissements,nombre_etablissements_ouverts,code_postal,libelle_commune,departement,region,adresse,latitude,longitude,date_creation,etat_administratif,tranche_effectif_salarie,caractere_employeur,categorie_entreprise,nature_juridique
842160939,CABINET FOLLAIN PEPIN,CABINET FOLLAIN PEPIN,,7,6,50250,LA HAYE,50,28,ROND POINT 8 ZA DU CARROUSSEL 50250 LA HAYE,49.282080882,-1.539692493,2018-06-20,A,11,,PME,2310
937862951,PEPS ASSURANCES,PEPS ASSURANCES,,6,6,79000,NIORT,79,75,150 AVENUE SAINT JEAN D'ANGELY 79000 NIORT,46.3154573102493,-0.46582968015264,2024-11-15,A,NN,,,5499
938139334,CYRIL HAROCARENE,,,6,6,17000,LA ROCHELLE,17,75,4E AVENUE AMERIGO VESPUCCI 17000 LA ROCHELLE,46.1489457348471,-1.15500821073807,2025-01-01,A,NN,,,1000
908065196,SEPMG FAZILLEAU-WECK,SEPMG FAZILLEAU-WECK,,7,6,24100,BERGERAC,24,75,54 RUE NEUVE D'ARGENSON 24100 BERGERAC,44.851836067,0.4851895892,2022-01-01,A,11,,PME,2310
307049478,AGAMI (AGAMI),AGAMI,AGAMI,10,5,92800,PUTEAUX,92,11,1 RUE BELLINI 92800 PUTEAUX,48.8858351006407,2.25046591791682,1976-01-01,A,NN,,GE,5710
314767898,JEAN HEURTAUT,,,6,5,02600,VILLERS-COTTERETS,02,32,48 RUE ALEXANDRE DUMAS 02600 VILLERS-COTTERETS,49.252046621,3.0934125688,1979-01-01,A,NN,,PME,1000
331780767,JEAN MORIN,,,7,5,50250,LA HAYE,50,28,ROND-POINT 8 ZA DU CARROUSEL 50250 LA HAYE,49.282080882,-1.539692493,1985-01-01,A,NN,,PME,1000
844868950,SPEC CAILLAUD MULLOT,SPEC CAILLAUD MULLOT,,9,5,85250,SAINT-FULGENT,85,52,10 PLACE DES ARCADES 85250 SAINT-FULGENT,46.851025872,-1.178026395,2019-01-01,A,11,,PME,2310
848803714,ISABELLE CANTOURNET (GENRIES),,,8,5,46130,BIARS-SUR-CERE,46,76,90 AVENUE DE LA REPUBLIQUE 46130 BIARS-SUR-CERE,44.921274396,1.841396963,2019-04-01,A,03,,PME,1000
851877068,THIBAUD VALETTE,,,6,5,74100,ANNEMASSE,74,84,43 RUE DU CHABLAIS 74100 ANNEMASSE,46.1982529221323,6.23929842801961,2019-07-01,A,02,,PME,1000
852619386,VITALYS ASSURANCES (VITALYS ASSURANCES),VITALYS ASSURANCES,,7,5,91100,CORBEIL-ESSONNES,91,11,22 RUE FERAY 91100 CORBEIL-ESSONNES,48.6113521204202,2.47986361612549,2019-07-22,A,02,,PME,5710
753050020,CATHERINE MOUYSSET (GARRABOS),,,6,5,19360,MALEMORT,19,75,12 AV MARIE ET PIERRE CURIE 19360 MALEMORT,45.16902112,1.5596219583,2013-01-01,A,02,,PME,1000
403943293,PATRICK BAILLON,,,9,5,31110,BAGNERES-DE-LUCHON,31,76,41 AVENUE DU MARECHAL FOCH 31110 BAGNERES-DE-LUCHON,42.7938720146405,0.593406036307638,1996-06-01,A,NN,,PME,1000
410069066,GENERATION (GENERATION),GENERATION,,9,5,29000,QUIMPER,29,53,12 B RUE DE KEROGAN 29000 QUIMPER,47.967825948,-4.093052792,1996-12-03,A,41,,ETI,5710
384983342,MONTMIRAIL,MONTMIRAIL,,13,5,13016,MARSEILLE,13,93,6 RUE JEAN JACQUES VERNAZZA 13016 MARSEILLE,43.361787002,5.3233682798,1992-03-24,A,22,,ETI,5710
433434958,ASTORIA COURTAGE (PATRIMOINE EST FINANCE),ASTORIA COURTAGE,,10,5,75007,PARIS,75,11,5-7 5 RUE DE MONTTESSUY 75007 PARIS,48.859409754,2.2995936512,2000-10-01,A,11,,ETI,5710
433536208,CHRISTELLE DUCASSE (GAGGIOLI),,,6,5,87200,SAINT-JUNIEN,87,75,29 RUE LUCIEN DUMAS 87200 SAINT-JUNIEN,45.888765407,0.9018824714,2000-10-10,A,NN,,PME,1000
433875382,DENIS BAYARD,,,6,5,62170,MONTREUIL-SUR-MER,62,32,11 PLACE DARNETAL 62170 MONTREUIL-SUR-MER,50.464230681,1.7618250712,2000-10-01,A,03,,PME,1000
433912516,UAF LIFE PATRIMOINE,UAF LIFE PATRIMOINE,,7,5,69003,LYON,69,84,27 RUE MAURICE FLANDIN 69003 LYON,45.7606476550491,4.8634410323071,2000-12-11,A,22,,GE,5599
442631875,OVALYA (OVALYA) (ACB),OVALYA,ACB,11,5,38300,BOURGOIN-JALLIEU,38,84,67 RUE DES SILOS 38300 BOURGOIN-JALLIEU,45.601059725,5.2342327536,2002-07-01,A,12,,PME,5499
438628463,ASSURANCES JOUET - FLORIN (ASSURANCES JOUET - FLORIN),ASSURANCES JOUET - FLORIN,,8,5,56000,VANNES,56,53,85 AVENUE EDOUARD HERRIOT 56000 VANNES,47.655344942,-2.738808536,2001-07-01,A,12,,PME,5499
443644331,JEROME SOUCHU,,,7,5,50600,SAINT-HILAIRE-DU-HARCOUET,50,28,8 AV DU MARECHAL LECLERC 50600 SAINT-HILAIRE-DU-HARCOUET,48.577189095,-1.092948907,2002-08-01,A,03,,PME,1000
444762926,SARL CABINET BREART,SARL CABINET BREART,,7,5,80000,AMIENS,80,32,217-219 217 RUE JULES BARNI 80000 AMIENS,49.887050381,2.3167113321,2003-01-01,A,11,,PME,5499
445306285,BRUNO DUFOUR,,,5,5,59250,HALLUIN,59,32,3 RUE DE L'ABBE BONPAIN 59250 HALLUIN,50.78277916,3.1264846572,2003-03-01,A,03,,PME,1000
448001883,DIOT-SIACI OUTRE-MER,DIOT-SIACI OUTRE-MER,,8,5,75017,PARIS,75,11,39 RUE MSTISLAV ROSTROPOVITCH 75017 PARIS,48.8899738368502,2.3121999637857,2003-03-21,A,11,,ETI,5710
431536895,SEBASTIEN COLIN,,,6,5,45700,VILLEMANDEUR,45,24,12 B RUE DES FRERES LUMIERE 45700 VILLEMANDEUR,47.972752428,2.718081784,2000-04-01,A,NN,,PME,1000
489753087,HERVE LAPLACE ASSURANCES,HERVE LAPLACE ASSURANCES,,8,5,64300,ORTHEZ,64,75,7 RUE DES JACOBINS 64300 ORTHEZ,43.488229,-0.774274053,2006-04-01,A,03,,PME,5499
487839292,VALORIASS,VALORIASS,,10,5,75006,PARIS,75,11,3 RUE DE MEDICIS 75006 PARIS,48.8487632595705,2.33934711304244,2005-10-01,A,01,,PME,5499
493441380,PROCH'ASSUR,PROCH'ASSUR,,7,5,28200,CHATEAUDUN,28,24,104 RUE DE LA REPUBLIQUE 28200 CHATEAUDUN,48.071051595,1.3353154626,2007-01-01,A,11,,PME,5499
480550060,ALIGE ASSURANCE,ALIGE ASSURANCE,,12,5,49100,ANGERS,49,52,7 PLACE PIERRE MENDES-FRANCE 49100 ANGERS,47.4730356227825,-0.545232884043945,2005-01-03,A,03,,PME,2210
501579619,VINCENT LEDOUX (VINCENT LEDOUX),,,5,5,53200,CHATEAU-GONTIER-SUR-MAYENNE,53,52,415 RUE DE TERRE ROUGE 53200 CHATEAU-GONTIER-SUR-MAYENNE,47.831041832,-0.684874988,2008-01-01,A,02,,PME,1000
499926715,REGIS DESTOMBES,,,8,5,02500,HIRSON,02,32,1 RUE ANTOINE SUE 02500 HIRSON,49.917915934,4.0853016247,2007-10-08,A,NN,,PME,1000
508546066,ACC LES 3 AS ASSURANCES (A.C.C ASSURANCES),ACC LES 3 AS ASSURANCES,,7,5,02100,SAINT QUENTIN,02,32,5 RUE DU PRESIDENT J F KENNEDY 02100 SAINT QUENTIN,49.852550924,3.2856523616,2008-10-05,A,NN,,PME,5499
509470225,SARL ASSURANCES ROZIER SEYFFART,SARL ASSURANCES ROZIER SEYFFART,,6,5,40000,MONT-DE-MARSAN,40,75,93 AVENUE DU MARECHAL FOCH 40000 MONT-DE-MARSAN,43.893910898,-0.496200633,2009-01-01,A,11,,PME,5499
432101459,SARL PREVENCIA,SARL PREVENCIA,,9,5,64100,BAYONNE,64,75,9 RUE DES GOUVERNEURS 64100 BAYONNE,43.4911170513971,-1.47758258110176,2000-01-02,A,11,,PME,5499
518541834,ASSURANCES PAYRAUDEAU LE PAVOUX (ADP),ASSURANCES PAYRAUDEAU LE PAVOUX,ADP,6,5,44110,CHATEAUBRIANT,44,52,4 RUE PASTEUR 44110 CHATEAUBRIANT,47.718636918,-1.374220395,2010-01-01,A,03,,PME,5499
522859826,ERIC LARQUE,,,7,5,63500,ISSOIRE,63,84,16 BOULEVARD ALBERT BUISSON 63500 ISSOIRE,45.5449950361012,3.2473167350159,2010-04-16,A,NN,,PME,1000
529137804,GLB ASSUR,GLB ASSUR,,8,5,65000,TARBES,65,76,37 PLACE MARCADIEU 65000 TARBES,43.2316615310621,0.0846202067982395,2011-01-01,A,03,,PME,5499
503884322,HVA AGENT GENERAL,HVA AGENT GENERAL,,8,5,97490,SAINT-DENIS,974,04,APPT 3 75 RUE DES PIPANGAILLES 97490 SAINT-DENIS,-20.9014616563384,55.5035535396444,2008-03-06,A,11,,PME,5710
511337529,HEIDI LABARTHE (ROZAN) (HRL ASSUR'973),,,6,5,97351,MATOURY,973,03,6 RESIDENCE LE CLOS DU COTON COTONNIERE EST 97351 MATOURY,4.883021687,-52.33262303,2009-04-02,A,NN,,PME,1000
511868630,AB ASSUR,AB ASSUR,,7,5,29680,ROSCOFF,29,53,QUAI D'AUXERRE 29680 ROSCOFF,48.722020417,-3.978630983,2009-04-01,A,03,,PME,5499
750949893,SERENYS (MMA),SERENYS,,8,5,78200,MANTES-LA-JOLIE,78,11,18 AVENUE DE LA REPUBLIQUE 78200 MANTES-LA-JOLIE,48.9898077493207,1.71326172478005,2012-04-15,A,11,,PME,5499
582013736,DIOT SA,DIOT SA,,15,5,75017,PARIS,75,11,39 RUE MSTISLAV ROSTROPOVITCH 75017 PARIS,48.889975187,2.3122000823,1958-01-01,A,32,,ETI,5710
519106108,SAINT PIERRE ASSURANCES (CITYA ASSURANCES-BROSSET ASSURANCES-GUY HOQUET ASSURANCES),SAINT PIERRE ASSURANCES,,11,5,37000,TOURS,37,24,7 RUE DU DOCTEUR HERPIN 37000 TOURS,47.3880523603651,0.698612239335769,2009-12-28,A,21,,ETI,5710
498819473,RICHARD BEHAGUE,,,8,5,92210,SAINT-CLOUD,92,11,45 RUE DU MONT VALERIEN 92210 SAINT-CLOUD,48.858079473,2.2134983071,2005-03-03,A,02,,PME,1000
799291505,MUTUALIZ PATRIMOINE & SANTE,MUTUALIZ PATRIMOINE & SANTE,,6,5,75006,PARIS,75,11,101 RUE DE SEVRES 75006 PARIS,48.848509242,2.3211536234,2013-12-02,A,NN,,PME,5499
808003750,SPEC CRESTA ET BOYER ASSURANCES,SPEC CRESTA ET BOYER ASSURANCES,,6,5,65000,TARBES,65,76,10 COURS DE REFFYE 65000 TARBES,43.232133659,0.0712601199,2014-10-01,A,11,,PME,2310
803499714,CADP ASSURANCES (CADP ASSURANCES),CADP ASSURANCES,,6,5,97440,SAINT-ANDRE,974,04,IMMEUBLE LE CRYSTEL II 313 AVENUE DE LA REPUBLIQUE 97440 SAINT-ANDRE,-20.9616833,55.653348939,2014-01-01,A,03,,PME,5499
808775084,ESCANDE BALZAN,ESCANDE BALZAN,,5,5,81100,CASTRES,81,76,9 QUAI DU CARRAS 81100 CASTRES,43.606693681,2.2423254698,2015-01-01,A,11,,PME,5499
813426772,BUIL DE CHALON ASSOCIES (ALLIANZ BUIL DE CHALON ASSOCIES),BUIL DE CHALON ASSOCIES,,5,5,69870,GRANDRIS,69,84,RUE CENTRALE 69870 GRANDRIS,46.038283259,4.4741516293,2015-09-03,A,11,,PME,5499
813659638,VINCENT CLEMENT (VINCENT CLEMENT),,,8,5,89200,AVALLON,89,27,50 RUE DE LYON 89200 AVALLON,47.4910663742667,3.91479534373462,2015-09-15,A,11,,PME,1000
815180351,JULIE BOURCIER,,,5,5,03160,BOURBON-L'ARCHAMBAULT,03,84,2 RUE DE LA BURGE 03160 BOURBON-L'ARCHAMBAULT,46.586435098,3.0584108186,2016-01-01,A,03,,PME,1000
815221684,STEFANIE PEREZ (STEFANIE PEREZ AGENCE ALLIANZ),,,5,5,06130,GRASSE,06,93,QUARTIER DU MOULIN DE BRUN 8 CHEMIN DU MOULIN DE BRUN 06130 GRASSE,43.654327588,6.9433909925,2016-01-04,A,03,,PME,1000
823645072,OLIVIER LECLERCQ POULIN,,,5,5,66400,CERET,66,76,28 PLACE DE LA LIBERTE 66400 CERET,42.4838357037368,2.7476165205267,2016-11-01,A,02,,PME,1000
824128441,JEREMY PASCAL,,,8,5,30300,BEAUCAIRE,30,76,16 COURS GAMBETTA 30300 BEAUCAIRE,43.806350346,4.6424610003,2017-01-01,A,02,,PME,1000
840122881,AURELIE LARQUE (THOUNY),,,6,5,63500,ISSOIRE,63,84,16 BOULEVARD ALBERT BUISSON 63500 ISSOIRE,45.5449950361012,3.2473167350159,2018-07-01,A,NN,,PME,1000
982247884,SPEC FC ASSURANCES,SPEC FC ASSURANCES,,5,5,63500,ISSOIRE,63,84,21 AV J F KENNEDY 63500 ISSOIRE,45.547699047,3.2492866587,2023-12-05,A,NN,,PME,2310
922927199,CABINET BUISSON TALANSIER TURC,CABINET BUISSON TALANSIER TURC,,5,5,48300,LANGOGNE,48,76,40 B AVENUE DU MARECHAL FOCH 48300 LANGOGNE,44.7298382971633,3.85693340478965,2023-01-01,A,11,,PME,2310
898461173,PIERRE GOMES,,,5,5,33190,LA REOLE,33,75,25 AVENUE DU MARECHAL FOCH 33190 LA REOLE,44.583789427,-0.041750885,2021-04-01,A,01,,PME,1000
898571971,ARMORIK ASSURANCES ET PATRIMOINE (ARMORIK ASSURANCES ET PATRIMOINE),ARMORIK ASSURANCES ET PATRIMOINE,,5,5,22360,LANGUEUX,22,53,19 RUE DE BRETAGNE 22360 LANGUEUX,48.4895198347916,-2.71486858660719,2021-04-20,A,03,,PME,5499
934889676,POE-MA INSURANCES (POE-MA INSURANCES),POE-MA INSURANCES,,5,5,98714,PAPEETE,987,,IMMEUBLE POE - MA INSURANCES - MARINA  MARINA FARE UTE 98714 PAPEETE,,,2007-01-09,A,NN,,,5710
849662267,JM. ROBERT & G. VOISIN (JM. ROBERT & G. VOISIN ASSUREURS ASSOCIES),JM. ROBERT & G. VOISIN,,8,5,16300,BARBEZIEUX-SAINT-HILAIRE,16,75,54 B RUE DE LA REPUBLIQUE 16300 BARBEZIEUX-SAINT-HILAIRE,45.468214342,-0.159277286,2019-03-22,A,11,,PME,5499
380850511,MEDIAN'ASSURANCES,MEDIAN'ASSURANCES,,15,5,53810,CHANGE,53,52,PARC TERTIAIRE TECHNOPOLIS RUE LOUIS DE BROGLIE 53810 CHANGE,48.091061137,-0.751657553,1990-10-01,A,11,,PME,5499
414572248,AON FRANCE (AON RISK SOLUTIONS (ARS) - AON CONSEIL & COURTAGE - AON FRANCE SAS - CHAPKA - CHAPKA ASSURANCES),AON FRANCE,,31,5,75015,PARIS,75,11,31-35 31 RUE DE LA FEDERATION 75015 PARIS,48.854346807,2.2930901703,1997-09-30,A,41,,ETI,5710
321983249,PARFAIT FLASON,,,7,5,97112,GRAND-BOURG,971,01,15 RUE DE L'EGLISE 97112 GRAND-BOURG,15.881877734,-61.31579382,1981-05-01,A,NN,,PME,1000
348916065,ENVERGURE CONSEIL (DIOT-SIACI NORD EST),ENVERGURE CONSEIL,,31,5,75017,PARIS,75,11,39 RUE MSTISLAV ROSTROPOVITCH 75017 PARIS,48.889975187,2.3122000823,1988-10-27,A,12,,ETI,5710
350257630,FRANCIS DUBOSCLARD,,,6,5,23000,GUERET,23,75,26 AVENUE GAMBETTA 23000 GUERET,46.170768556,1.8759326087,1989-04-01,A,03,,PME,1000
340835966,ERIC AUVRAY,,,6,5,50640,LE TEILLEUL,50,28,PL DU CHAMP DE FOIRE 50640 LE TEILLEUL,48.538323998,-0.873235241,1987-01-01,A,03,,PME,1000
509734232,CABINET AS ET ASSOCIES - SPMG,CABINET AS ET ASSOCIES - SPMG,,6,5,25000,BESANCON,25,27,7 RUE VOIRIN 25000 BESANCON,47.2420103649772,6.01323749617951,2009-01-01,A,11,,PME,2310
501614911,ASSURANCE DES VALLEES,ASSURANCE DES VALLEES,,13,5,73300,SAINT-JEAN-DE-MAURIENNE,73,84,55 RUE DE LA LIBERATION 73300 SAINT-JEAN-DE-MAURIENNE,45.278031703,6.3437729954,2007-12-20,A,11,,PME,5499
499500841,OLIVIER DE LA VILLEON,,,6,5,35400,SAINT-MALO,35,53,30 BOULEVARD DES TALARDS 35400 SAINT-MALO,48.645493319,-2.008615392,2007-08-01,A,NN,,PME,1000
454045345,LIONEL HENRIO,,,8,5,14400,BAYEUX,14,28,PLACE SAINT PATRICE 1 RUE DU DOCTEUR GUILLET 14400 BAYEUX,49.279732557,-0.709742101,2004-06-01,A,11,,PME,1000
528282742,BENOIT SOUBIROUS,,,8,5,87000,LIMOGES,87,75,59 BOULEVARD GAMBETTA 87000 LIMOGES,45.828873724,1.255495944,2010-11-11,A,02,,PME,1000
493338438,FREDERIC CAUMEL,,,5,5,86400,CIVRAY,86,75,31 PLACE LECLERC 86400 CIVRAY,46.147817027,0.2956749007,2007-01-01,A,11,,PME,1000
493579627,SARL 2AS ASSURANCES,SARL 2AS ASSURANCES,,9,5,31800,SAINT-GAUDENS,31,76,3 RUE VOLTAIRE 31800 SAINT-GAUDENS,43.108676685,0.7234361185,2007-01-02,A,03,,PME,5499
493663199,DAVID MASSIAS JURIEN DE LA GRAVIERE,,,7,5,21000,DIJON,21,27,8 AVENUE DE LA 1ERE ARMEE FRANCAISE 21000 DIJON,47.3245800824038,5.03304836765012,2007-01-01,A,03,,PME,1000
344519855,EUROPEENNE CONSEIL COURTAGE EN ASSURANCE,EUROPEENNE CONSEIL COURTAGE EN ASSURANCE,,12,5,75009,PARIS,75,11,45 RUE DE MAUBEUGE 75009 PARIS,48.878956421,2.3467770632,1988-01-01,A,12,,PME,5499
390069201,HELMETT (CBF ASSURANCES - ECA),HELMETT,,8,5,75011,PARIS,75,11,3 BOULEVARD RICHARD LENOIR 75011 PARIS,48.854674,2.3693809273,1992-11-01,A,21,,GE,5710
394437966,GHISLAIN DELESALLE,,,7,5,59270,BAILLEUL,59,32,39 PL CHARLES DE GAULLE 59270 BAILLEUL,50.738697482,2.7336008167,1992-01-01,A,00,,PME,1000
440160240,AURA ASSURANCES (AURA ASSURANCES),AURA ASSURANCES,,12,5,35500,VITRE,35,53,22-24 AVENUE D’HELMSTEDT 35500 VITRE,48.116835587,-1.188422571,2002-01-02,A,11,,PME,5499
442279196,M A C B (MMA COTE BASQUE),M A C B,,8,5,64200,BIARRITZ,64,75,125 AVENUE DE LA MARNE 64200 BIARRITZ,43.481895138,-1.543021785,2002-04-01,A,11,,PME,5499
444269856,JEAN DUQUESNE,,,9,5,27520,GRAND BOURGTHEROULDE,27,28,BOURGTHEROULDE 8 RUE PERRINE 27520 GRAND BOURGTHEROULDE,49.298614495,0.8738734266,2002-09-03,A,03,,PME,1000
449626787,PHILIPPE AUREGAN,,,6,5,56860,SENE,56,53,15 ROUTE DE NANTES 56860 SENE,47.6537201842403,-2.73669179772315,2003-08-01,A,03,,PME,1000
523630739,MURIELLE MARECHAL ET CHRISTOPHE MEUNIER,MURIELLE MARECHAL ET CHRISTOPHE MEUNIER,,5,5,36200,ARGENTON-SUR-CREUSE,36,24,3 RUE JEAN-JACQUES ROUSSEAU 36200 ARGENTON-SUR-CREUSE,46.590927749,1.5177513426,2010-07-01,A,11,,PME,2210
422060236,ASSURANCES PILLIOT,ASSURANCES PILLIOT,,9,5,62120,AIRE-SUR-LA-LYS,62,32,RUE DE WITTERNESSE 62120 AIRE-SUR-LA-LYS,50.6311102052796,2.38851515870688,1999-01-01,A,22,,PME,5710
401718721,WAN-HOI ASSURANCES (WAN HOI ASSURANCES W.H.A.),WAN-HOI ASSURANCES,,9,5,97436,SAINT-LEU,974,04,102 RUE DU GENERAL LAMBERT 97436 SAINT-LEU,-21.16904643,55.28783347,1995-08-16,A,11,,PME,5499
404439150,ERIC GUBIAN,,,6,5,95210,SAINT-GRATIEN,95,11,4 AVENUE ERNEST RENAN 95210 SAINT-GRATIEN,48.971613807,2.2860067283,1996-01-15,A,NN,,PME,1000
539449504,CABINET COLAUTTI ASSURANCE (CABINET COLAUTTI ASSURANCES),CABINET COLAUTTI ASSURANCE,,7,5,13016,MARSEILLE,13,93,QUANTA 60 AVENUE ANDRE ROUSSIN 13016 MARSEILLE,43.359063693,5.3383944296,2012-01-21,A,02,,PME,5499
539784777,ASSURISSIMO,ASSURISSIMO,,21,5,92600,ASNIERES-SUR-SEINE,92,11,14 RUE DE STRASBOURG 92600 ASNIERES-SUR-SEINE,48.907228088,2.2680221324,2012-02-08,A,12,,PME,5499
539809863,BONNET ASSURE FINANCE,BONNET ASSURE FINANCE,,7,5,43000,LE PUY-EN-VELAY,43,84,6 AVENUE CHARLES DUPUY 43000 LE PUY-EN-VELAY,45.036601636,3.8848463842,2012-01-20,A,12,,PME,5499
891964314,LAETITIA KOHUT,,,5,5,47000,AGEN,47,75,33 RUE DU REMPART SAINTE FOY 47000 AGEN,44.207610427,0.6211178412,2020-12-01,A,NN,,PME,1000
880146337,LP ASSURANCES,LP ASSURANCES,,6,5,97430,LE TAMPON,974,04,16 RUE DU DOCTEUR HENRI ROUSSEL 97430 LE TAMPON,-21.28042092,55.513266643,2020-01-01,A,03,,PME,5499
830055067,CYRILLE SONNIC,,,7,5,85500,LES HERBIERS,85,52,CELLULE 0001 18 RUE DE L'OISELIERE 85500 LES HERBIERS,46.878560014,-1.012675055,2017-07-01,A,11,,PME,1000
830280996,BLMG ASSURANCES,BLMG ASSURANCES,,8,5,33260,LA TESTE-DE-BUCH,33,75,7 AVENUE CHARLES DE GAULLE 33260 LA TESTE-DE-BUCH,44.633289598,-1.143457471,2017-05-30,A,11,,PME,2310
824550008,SANDRINE FEVRIER (BAYON),,,6,5,35150,JANZE,35,53,23 RUE DE BEL-AIR 35150 JANZE,47.9564509679973,-1.50238300417305,2016-12-21,A,02,,PME,1000
790529192,WILFRIED GAUDY,,,7,5,[NON-DIFFUSIBLE],NANTES,44,52,[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],[NON-DIFFUSIBLE],2012-02-21,A,NN,,PME,1000
530301530,ASSURDIX (A/10),ASSURDIX,A/10,5,5,95420,MAGNY-EN-VEXIN,95,11,11 RUE HANS ET SOPHIE SCHOLL 95420 MAGNY-EN-VEXIN,49.153442857,1.800357583,2011-03-01,A,02,,PME,5499
530610187,CF2C,CF2C,,13,5,58000,NEVERS,58,27,30 AVENUE PIERRE BEREGOVOY 58000 NEVERS,46.989333007455,3.15733170297131,2011-01-06,A,12,,ETI,5710
513073171,NICOLAS VOURET,,,8,5,13700,MARIGNANE,13,93,25 AVENUE HENRI BARRELET 13700 MARIGNANE,43.417033772,5.2114011438,2009-06-15,A,02,,PME,1000
519561872,CABINET BROUILLON & BONNET (CABINET BROUILLON & BONNET),CABINET BROUILLON & BONNET,,9,5,44250,SAINT BREVIN LES PINS,44,52,ACTIVITES DE LA GUERCHE AV GEORGES BRASSENS 44250 SAINT BREVIN LES PINS,47.237375392,-2.156331208,2010-01-01,A,12,,PME,5499
519905277,BRAHIM BOUGHAZI,,,7,5,92150,SURESNES,92,11,14 ESPLANADE JACQUES CHIRAC 92150 SURESNES,48.8690686104425,2.22662966173745,2010-02-20,A,01,,PME,1000
500715156,CHRISTOPHE CAILLEUX,,,5,5,80260,MONTIGNY-SUR-L'HALLUE,80,32,1 RUE DE LA BRASSERIE 80260 MONTIGNY-SUR-L'HALLUE,49.979013512,2.4445428747,2007-06-30,A,NN,,PME,1000
501027726,MARIE MADELEINE BOUABRE,,,6,5,75020,PARIS,75,11,25 RUE SAINT-FARGEAU 75020 PARIS,48.871661482,2.4017477228,2007-10-01,A,NN,,PME,1000
518339718,P.M.C. COURTAGE,P.M.C. COURTAGE,,6,5,97460,SAINT-PAUL,974,04,66 RUE MARIUS ET ARY LEBLOND 97460 SAINT-PAUL,-21.00789338,55.272758602,2009-12-23,A,03,,PME,5499
518783469,MATHIEU GESBERT,,,5,5,61700,DOMFRONT-EN-POIRAIE,61,28,22 RUE DU MARECHAL FOCH 61700 DOMFRONT-EN-POIRAIE,48.591435465,-0.644290466,2010-01-01,A,NN,,PME,1000
532162450,O & D ASSURANCES (OLIVIER BOLLIER DECOURCELLE ASSURANCES),O & D ASSURANCES,,5,5,59190,HAZEBROUCK,59,32,8 AVENUE DE LA HAUTE LOGE 59190 HAZEBROUCK,50.728113553,2.5341323156,2011-06-01,A,11,,PME,5499
532227964,DAVID LEBIGOT (ASSURANCES DAVID LEBIGOT),,,8,5,38000,GRENOBLE,38,84,74 COURS JEAN JAURES 38000 GRENOBLE,45.1855900004546,5.71797144389552,2011-06-01,A,11,,PME,1000
532812690,ASSURANCE SERVICE,ASSURANCE SERVICE,,8,5,76000,ROUEN,76,28,38 BOULEVARD FERDINAND DE LESSEPS 76000 ROUEN,49.445408036,1.0666624276,2011-07-01,A,11,,PME,5499
490625662,APIVIA COURTAGE (APIVIA COURTAGE),APIVIA COURTAGE,,12,5,37100,TOURS,37,24,ESPACE TOURS SYNERGIE 108 RUE RONSARD 37100 TOURS,47.421048101,0.7058582559,2006-06-14,A,22,,GE,5710
487541542,PARTENAIRES PLUS,PARTENAIRES PLUS,,12,5,61200,ARGENTAN,61,28,4 BOULEVARD CARNOT 61200 ARGENTAN,48.738389818,-0.023467497,2005-12-15,A,12,,PME,5499
487723330,LILIAN COULMIER,,,7,5,10000,TROYES,10,44,72 AVENUE PASTEUR 10000 TROYES,48.3011096265577,4.064406001389,2006-01-02,A,02,,PME,1000
391997178,ANDRE FONTAINE,,,7,5,76600,LE HAVRE,76,28,165 RUE DE VERDUN 76600 LE HAVRE,49.502487724,0.1608909667,1993-07-01,A,12,,PME,1000
415259381,SEP KOELDAVY,SEP KOELDAVY,,9,5,57540,PETITE-ROSSELLE,57,44,142-144 142 RUE PRINCIPALE 57540 PETITE-ROSSELLE,49.217883525,6.8675116965,1998-01-01,A,03,,PME,2310
808438527,SPEC A.S.N ASSURANCES,SPEC A.S.N ASSURANCES,,6,5,02120,GUISE,02,32,6 RUE ANDRE GODIN 02120 GUISE,49.901532013,3.6269318396,2015-01-01,A,03,,PME,2310
812761328,SPG ASSURANCES (SPG ASSURANCES),SPG ASSURANCES,,8,5,22130,PLANCOET,22,53,ZA DU PETIT BOIS ROLLAND 22130 PLANCOET,48.510894887,-2.214763203,2015-08-01,A,11,,PME,5499
815328851,ANTONIO VILLAR,,,5,5,82250,LAGUEPIE,82,76,7 PLACE ANDRE MOLINIER 82250 LAGUEPIE,44.143929918,1.9712074618,2016-01-02,A,02,,PME,1000
820814119,ETIENNE DUCASSE,,,5,5,87200,SAINT-JUNIEN,87,75,29 RUE LUCIEN DUMAS 87200 SAINT-JUNIEN,45.888765407,0.9018824714,2016-07-01,A,NN,,PME,1000
832406151,MERIEL ASSURANCES (MERIEL ASSURANCES),MERIEL ASSURANCES,,8,5,18000,BOURGES,18,24,5 RUE MICHAEL FARADAY 18000 BOURGES,47.0959523459454,2.43352519414077,2017-10-04,A,11,,PME,5499
823500087,XL CATLIN SERVICES SE,XL CATLIN SERVICES SE,,11,5,,,,,STREET WOLFE TONE HOUSE WOLFE TONE DUBLIN 1 D01HP90 IRLANDE,,,2016-11-14,A,41,,ETI,5800
878835081,MAXIME LEMARIE,,,6,5,44380,PORNICHET,44,52,27 AVENUE PAOLINI 44380 PORNICHET,47.2544757171835,-2.3280221891315,2019-11-01,A,NN,,PME,1000
